Invoice Number,Total Charged
651130555,21057.04
938076405,30854.42
683604475,27564.35
847162250,17217.61
W26711707,
S92247609,-156307.0
K83473774,4768.07
689882407,13838.0
G45932989,33484.3
139218007,27471.43
365509591,14311.25
P36214558,38199.54
575286618,
114550476,
C73646866,26032.89
Z16494857,
P82183629,14542.29
102866230,24348.63
F06663103,
X73389710,15496.96
Q92008664,28239.2
I02667561,
499992471,33419.21
371931447,
A42894315,
M11923208,
121180772,31053.35
913633839,10919.86
380315064,-4702.8
R28137163,16781.91
539904453,6618.36
233299770,17769.83
R79734731,34297.48
P63961112,32565.36
Y45623673,62104.94
912753563,10018.34
161670961,8057.2
H29886704,29147.69
840194253,35638.56
F34156922,16182.82
T22709912,55913.19
E76737581,24162.55
757022859,
F35907052,10276.73
789579050,
A42393386,29014.33
J14218773,11159.57
585326157,9154.0
2748135,5517.86
262528584,30595.01
555656752,19225.7
P94475825,35446.78
986216041,28714.0
241429767,4058.55
C36373371,33579.45
922203118,23131.01
491710046,34809.19
U05703590,33743.05
716552299,33099.24
U22563764,22895.26
251040643,15398.1
917362860,
S52825938,19011.14
D82967659,43472.33
O16527068,
I66789760,
I98552266,
366146288,19624.35
956981611,22218.12
521044149,33833.82
H43105700,
696544424,23404.63
D03293235,20993.88
W71399558,10213.98
896204951,74249.49
S32176715,
244889988,18050.09
A14954249,
730398280,49825.55
303952546,22954.49
158743664,19723.85
S92210718,62371.56
V12526854,
116207468,30660.48
Y54553032,32041.22
465528405,28406.01
159804635,5129.97
G53676063,15659.62
J01817921,5177.76
K42932702,13078.19
494853948,28825.82
702119743,914.33
100965464,19124.21
I88875979,
62699403,26971.59
178806717,
514599571,15527.03
R22449162,16643.39
310805530,16355.74
I36936177,
544927798,8900.13
207579590,47011.96
69706138,10559.08
213042844,39934.3
278624616,17792.37
933001441,17390.68
R47845657,20066.6
O36376526,
95289840,12584.85
R00840804,19986.01
230058635,30389.74
D59294753,55854.93
L76474610,32027.28
643467761,12985.7
A21243188,15830.94
K93397833,13774.12
483462374,10031.01
C58181484,18860.8
165788165,27342.82
J23826768,
427130483,5798.0
88882090,60782.79
969613421,19450.5
851968897,39002.55
L87338768,28490.79
X75336285,8618.66
370763638,25119.95
326233976,
H65737283,1386001.0
C55481425,2398806.0
F99280763,28114.85
B87730207,39453.19
77595268,
694467772,
651737503,15308.45
680770209,25558.33
T87493513,
N44813274,4885.8
350137708,23703.48
30748334,
16911713,24748.78
42048821,32.0
H64939410,22393.8
D08595889,25619.81
396372737,23806.13
794690754,19618.69
I85957266,3460.8
H48008862,
632475558,11585.65
B88689431,12008.05
244147509,26637.93
B23015290,25199.3
D66686651,27142.24
667423600,
M81303258,-77.89
668924333,12206.95
773467940,33148.67
783471490,32668.27
11966415,41885.9
V32136412,
Z90951082,
G62333133,23960.26
C28302880,28872.61
A78226532,
564826580,48457.0
6196755,13351.42
V13672925,9519.84
869086685,
K77968866,17621.74
545857892,25673.39
462197382,38882.41
900708070,42469.5
Q95519601,
313854161,31852.22
873661096,16227.8
O85939856,
825923877,17751.02
166552282,14052.99
572987283,11405.04
B75556932,21552.02
X45165532,24922.22
C13212189,9615.26
V41495615,-53914.52
360528593,
D73551453,47493.82
708497379,
Q51601992,524121.38
760656624,31206.9
J92116559,22902.98
489122112,14150.19
M17467811,
42899194,18351.95
L31347178,
S96386981,25199.8
D38145877,27174.03
W31487107,8074.87
J55679315,7890.68
H83512768,
A44443535,54437.43
38666948,-510364.68
J17932694,22865.3
748221525,25135.05
F39119263,
G97333168,535.0
675715547,18700.33
U56792463,15925.62
X05711269,
120715985,18690.07
S04212023,48633.09
U14417026,8114.64
768622890,18094.56
629483525,-29403.07
470857192,15773.72
D75199939,66305.38
603332482,33075.93
W97406401,
Q69216395,
105621261,3012.69
V44844814,13474.47
H28453265,17951.08
790217033,21014.93
520129213,26697.19
582738678,22767.04
J01983977,15536.22
D22598878,44659.67
645832814,3063446.0
G02593868,37899.04
K62260084,29373.36
924961921,27130.07
W78923196,11255.91
Z46411386,6528.38
K81931953,37161.26
883717188,11787.14
K27932927,31927.8
731936661,28193.23
618474335,17433.78
Q81824528,
R06256351,30563.55
D28829243,41278.29
400498219,8220.21
O99929814,
327989079,7035.14
I83007507,
646380853,17181.78
J67614025,
691813784,1647606.0
593699049,33599.32
B41092167,
441965702,2974801.0
648831555,7754.14
A16619771,
864456917,8204.06
258387074,
D57783906,14412.83
E18659647,
698521455,21942.14
822246444,30314.18
P13508667,9997.5
917959072,18323.91
C87055472,27202.66
397318163,29467.8
L70827529,29116.69
R96084107,43644.97
990232501,
909179766,39464.61
654216333,4219.91
779059160,24187.48
G73373140,25965.75
O21135658,
274601479,40483.82
T36991021,
S31246435,
487805713,36993.5
M79498315,
R87456622,12464.57
E99813478,26514.06
C09544356,7388.0
32862200,20244.61
D67366416,34046.34
150134530,45502.49
880518239,
897780924,14333.83
V13964845,8507.15
155957482,36438.38
E64738311,22796.86
88244369,30141.21
S70086573,4704.0
Z80543506,15941.37
A03628247,71880.22
90345005,10558.38
831438513,15551.16
H17128744,23130.89
639630819,52569.02
D51241335,35337.09
R36184524,15259.18
997740529,16568.57
18454074,19539.29
L42131001,
G03911584,1.0
K57715498,44000.05
U87388067,30252.59
394202891,26477.75
H15169554,23728.35
D15882049,
912181060,23888.94
471422922,14885.5
148738571,11074.5
685360648,
M66386663,18401.29
411981093,6591.57
T84586658,
834380908,21490.7
A79630013,23629.14
U74875421,44189.29
T29301573,19085.4
Q10537570,14365.24
L06428419,
140975510,26288.87
709174797,
P48145289,10275.53
160142767,50444.95
A14795552,15710.54
H25724675,21785.5
M85652006,
314540310,28179.28
579817679,27059.43
218087999,45551.38
I69897237,16210.8
469341772,20541.72
U45763868,28106.06
680173937,41190.02
121380971,17969.06
O69838973,
444254793,64876.38
462073590,29771.55
554149466,28394.33
K36588823,25712.08
H22496092,37118.43
55045842,13046.99
F42236805,
P05819775,27154.15
542956547,12489.09
453853076,13982.38
F12367513,11724.53
456427849,9042.4
699074712,19743.92
85061507,23374.9
M44788285,16811.58
Y09476763,9923.9
G38953142,31105.25
345672397,24448.94
T05773411,18343.66
V53946985,27178.5
V11274338,
329705151,9376.52
518421190,18675.94
M66309779,16138.31
408816004,43066.16
F09217414,19959.73
210432887,
O24244837,37013.12
V70800453,50516.36
U71913714,53428.64
Y81132562,
599785516,21409.06
482748240,42248.6
H83504031,1087.87
A91160739,26674.92
619019582,41410.41
C02127167,
371324597,35960.7
Y05314592,19099.03
85504121,49484.75
728959158,19142.38
S48077285,24087.56
435879640,54687.83
T76628711,25988.94
777513236,-4907.39
417200570,
W25350884,-14184.0
310219869,96284.27
K77713518,26538.12
789006420,12027.75
M59206360,
694420519,34005.56
963751853,-18899.31
O65388360,32363.85
T12328332,
784174811,
136267398,
Z26422436,
390115616,
J69753081,38795.69
779694945,14309.0
945543101,3303.91
867439731,33503.99
H15751170,19894.58
366885141,20895.71
855218737,5784.95
937794345,
80975920,3039.44
837944129,17449.91
A09854950,23490.52
F23851640,11867.37
T89863881,14758.63
278293058,6422.13
564046633,15819.69
E76042439,43020.26
312844319,29837.67
121918403,30551.35
Z02122744,34428.19
558616951,21467.84
J68002141,
Z73249668,
344226233,13973.83
U05908897,30482.15
H74245150,21916.04
Q88489819,5287.33
T96638382,
Q30278359,
X26875744,11574.81
927676787,17520.76
T61989037,11825.84
Y25785711,73893.7
946921275,17447.19
549466559,521631.54
P73876406,14190.79
639539450,16953.36
841201934,5967.48
289365171,19718.77
S79697659,
H19786870,21181.03
V62959743,21441.62
F11994952,
751544954,16418.86
700624882,25519.11
793038851,13581.38
912417210,14064.71
J86643030,1211.51
C94899016,7875.67
740903471,25571.0
I30188742,
M77175283,11362.65
350995921,58600.29
M25467144,37232.17
D15349225,22133.59
434424671,4618403.0
J72957615,956.56
A07397740,
32446707,
307727856,36077.0
U91157260,36351.05
D26138774,21930.14
803234245,19873.57
365547116,29091.35
U93132855,
F91085263,19527.54
143784875,21206.54
G43307344,
202144195,29371.6
R61996127,21787.84
F64268055,12266.16
463385864,26714.4
R35308493,12478.7
K77724530,8125.86
625838897,50158.32
353746132,47231.42
135748525,9515.35
U53993971,25620.76
M28123796,15117.86
593390813,22254.24
207061731,10623.99
B91149000,
I80104458,
E26231313,
400092943,624.46
